Date,State,Confirmed,Recovered,Deceased,Other,Tested
2021-03-25,Telangana,304791,299427,1680,0,9845577
2021-03-25,Tamil Nadu,873219,850091,12641,0,19092221
2021-03-25,Tripura,33477,33022,389,23,636356
2021-03-25,India,11846099,11262508,160983,4784,238604638
2021-03-25,Uttar Pradesh,610273,596451,8773,0,34115701
2021-03-25,Uttarakhand,99072,94755,1707,1460,2678962
2021-03-25,West Bengal,582381,568115,10316,0,9038085
2021-03-26,Andaman and Nicobar Islands,5043,4974,62,0,312378
2021-03-26,Andhra Pradesh,896863,885515,7203,0,14916201
2021-03-26,Arunachal Pradesh,16843,16785,56,0,413053
2021-03-26,Assam,218176,215325,1104,1347,7184142
2021-03-26,Bihar,264409,261839,1569,1,23426834
2021-03-26,Chandigarh,25604,22840,372,0,302049
2021-03-26,Chhattisgarh,334778,315423,4048,0,5619273
2021-03-26,Delhi,654276,637238,10987,0,14231391
2021-03-26,Dadra and Nagar Haveli and Daman and Diu,3528,3395,2,30,72410
2021-03-26,Goa,57283,55181,823,0,535093
2021-03-26,Gujarat,296320,281707,4479,0,13096513
2021-03-26,Himachal Pradesh,61967,58807,1017,19,1231455
2021-03-26,Haryana,284944,274024,3125,0,6162686
2021-03-26,Jharkhand,122282,119779,1103,0,5825074
2021-03-26,Jammu and Kashmir,129413,125748,1984,0,5888075
2021-03-26,Karnataka,981044,948988,12484,19,20894800
2021-03-26,Kerala,1113723,1084585,4554,314,12913986
2021-03-26,Ladakh,9965,9724,130,0,110068
2021-03-26,Lakshadweep,714,609,1,5,46747
2021-03-26,Maharashtra,2637735,2300056,53907,1321,19035439
2021-03-26,Meghalaya,14029,13853,150,0,397634
2021-03-26,Manipur,29373,28939,374,0,573075
2021-03-26,Madhya Pradesh,284265,268290,3937,0,6270328
2021-03-26,Mizoram,4460,4425,11,0,249029
2021-03-26,Nagaland,12229,11979,91,154,135648
2021-03-26,Odisha,339694,336482,1972,0,8920771
2021-03-26,Punjab,226059,196831,6576,0,5782674
2021-03-26,Puducherry,40836,39402,679,0,663740
2021-03-26,Rajasthan,328743,320199,2811,0,6789888
2021-03-26,Sikkim,6215,5942,135,97,82475
2021-03-26,Telangana,305309,299631,1683,0,9903125
2021-03-26,Tamil Nadu,875190,851222,12650,0,19177274
2021-03-26,Tripura,33477,33022,389,23,636356
2021-03-26,India,11908375,11292849,161275,4802,239769553
2021-03-26,Uttar Pradesh,611301,596698,8779,0,34260584
2021-03-26,Uttarakhand,99258,94916,1708,1472,2692394
2021-03-26,West Bengal,583027,568476,10320,0,9062119
2021-03-27,Andaman and Nicobar Islands,5044,4975,62,0,314309
2021-03-27,Andhra Pradesh,897810,885892,7203,0,14958897
2021-03-27,Arunachal Pradesh,16845,16785,56,0,413321
2021-03-27,Assam,218222,215348,1104,1347,7193204
2021-03-27,Bihar,264604,261917,1571,1,23485865
2021-03-27,Chandigarh,25898,22992,374,0,303963
2021-03-27,Chhattisgarh,337940,316043,4061,0,5658850
2021-03-27,Delhi,655834,638212,10997,0,14323094
2021-03-27,Dadra and Nagar Haveli and Daman and Diu,3554,3400,2,30,72410
2021-03-27,Goa,57453,55250,824,0,537572
2021-03-27,Gujarat,298596,283241,4484,0,13182148
2021-03-27,Himachal Pradesh,62383,58981,1020,21,1240468
2021-03-27,Haryana,286327,274785,3132,0,6187507
2021-03-27,Jharkhand,122622,119878,1107,0,5835206
2021-03-27,Jammu and Kashmir,129684,125886,1985,0,5918723
2021-03-27,Karnataka,983930,950167,12492,19,21002216
2021-03-27,Kerala,1115778,1086669,4568,314,12966274
2021-03-27,Ladakh,9974,9727,130,0,110068
2021-03-27,Lakshadweep,714,620,1,5,47215
2021-03-27,Maharashtra,2673461,2314579,54073,1334,19192750
2021-03-27,Meghalaya,14031,13855,150,0,397634
2021-03-27,Manipur,29376,28944,374,0,573820
2021-03-27,Madhya Pradesh,286407,269465,3947,0,6297029
2021-03-27,Mizoram,4463,4426,11,0,249659
2021-03-27,Nagaland,12229,11979,91,154,135859
2021-03-27,Odisha,339904,336571,1973,0,8949599
2021-03-27,Punjab,228864,198972,6621,0,5810694
2021-03-27,Puducherry,40964,39438,680,0,665762
2021-03-27,Rajasthan,329595,320426,2811,0,6824876
2021-03-27,Sikkim,6226,5944,135,97,82475
2021-03-27,Telangana,305804,299878,1685,0,9961154
2021-03-27,Tamil Nadu,877279,852463,12659,0,19262447
2021-03-27,Tripura,33487,33024,389,23,637843
2021-03-27,India,11971007,11321577,161586,4829,240950842
2021-03-27,Uttar Pradesh,612351,596953,8783,0,34400505
2021-03-27,Uttarakhand,99515,94983,1709,1484,2699095
2021-03-27,West Bengal,583839,568909,10322,0,9086532
2021-03-28,Andaman and Nicobar Islands,5046,4976,62,0,315818
2021-03-28,Andhra Pradesh,898815,886216,7205,0,14990039
2021-03-28,Arunachal Pradesh,16845,16785,56,0,413432
2021-03-28,Assam,218270,215366,1104,1347,7198536
2021-03-28,Bihar,264955,262036,1572,1,23550969
2021-03-28,Chandigarh,26194,23184,377,0,306217
2021-03-28,Chhattisgarh,340093,316778,4076,0,5683536
2021-03-28,Delhi,657715,639164,11006,0,14403030
2021-03-28,Dadra and Nagar Haveli and Daman and Diu,3581,3410,2,30,72410
2021-03-28,Goa,57584,55354,826,0,539339
2021-03-28,Gujarat,300866,284846,4492,0,13263977
2021-03-28,Himachal Pradesh,62660,59138,1023,21,1244992
2021-03-28,Haryana,287719,275458,3141,0,6211231
2021-03-28,Jharkhand,122936,119954,1110,0,5846493
2021-03-28,Jammu and Kashmir,129993,126003,1989,0,5950506
2021-03-28,Karnataka,987012,951452,12504,19,21108544
2021-03-28,Kerala,1117994,1088522,4580,314,13013503
2021-03-28,Ladakh,9974,9736,130,0,110068
2021-03-28,Lakshadweep,715,652,1,5,47410
2021-03-28,Maharashtra,2713875,2332453,54181,1340,19358341
2021-03-28,Meghalaya,14032,13856,150,0,400173
2021-03-28,Manipur,29385,28948,374,0,574525
2021-03-28,Madhya Pradesh,288683,270540,3958,0,6322512
2021-03-28,Mizoram,4465,4428,11,0,251064
2021-03-28,Nagaland,12230,11980,91,154,135936
2021-03-28,Odisha,340194,336691,1973,0,8975095
2021-03-28,Punjab,231734,201127,6690,0,5848083
2021-03-28,Puducherry,41101,39514,680,0,667782
2021-03-28,Rajasthan,330676,320704,2813,0,6858264
2021-03-28,Sikkim,6227,5951,135,97,82729
2021-03-28,Telangana,306339,300156,1688,0,10019096
2021-03-28,Tamil Nadu,879473,853733,12670,0,19347797
2021-03-28,Tripura,33487,33024,389,23,637843
2021-03-28,India,12039213,11353846,161881,4835,241864161
2021-03-28,Uttar Pradesh,613798,597320,8786,0,34546987
2021-03-28,Uttarakhand,99881,95025,1712,1484,2714881
2021-03-28,West Bengal,584666,569366,10324,0,9113077
2021-03-29,Andaman and Nicobar Islands,5052,4976,62,0,317137
2021-03-29,Andhra Pradesh,899812,886498,7210,0,15021364
2021-03-29,Arunachal Pradesh,16845,16785,56,0,413554
2021-03-29,Assam,218310,215390,1104,1347,7205649
2021-03-29,Bihar,265194,262133,1573,1,23621031
2021-03-29,Chandigarh,26468,23345,377,0,308086
2021-03-29,Chhattisgarh,341516,317239,4096,0,5691819
2021-03-29,Delhi,659619,640575,11012,0,14471835
2021-03-29,Dadra and Nagar Haveli and Daman and Diu,3597,3415,2,30,72410
2021-03-29,Goa,57712,55455,828,0,540796
2021-03-29,Gujarat,303118,286577,4500,0,13334810
2021-03-29,Himachal Pradesh,62981,59303,1026,18,1247696
2021-03-29,Haryana,288714,276259,3143,0,6224800
2021-03-29,Jharkhand,123091,120012,1110,0,5855874
2021-03-29,Jammu and Kashmir,130228,126129,1989,0,5980072
2021-03-29,Karnataka,989804,953416,12520,19,21195741
2021-03-29,Kerala,1119543,1090419,4591,314,13050880
2021-03-29,Ladakh,10007,9742,130,0,110068
2021-03-29,Lakshadweep,715,664,1,5,47601
2021-03-29,Maharashtra,2745518,2353307,54283,1344,19495189
2021-03-29,Meghalaya,14034,13858,150,0,400173
2021-03-29,Manipur,29391,28950,374,0,574884
2021-03-29,Madhya Pradesh,291006,271889,3967,0,6345761
2021-03-29,Mizoram,4465,4428,11,0,251302
2021-03-29,Nagaland,12233,11980,91,154,135981
2021-03-29,Odisha,340402,336809,1974,0,9001450
2021-03-29,Punjab,234602,203710,6749,0,5870655
2021-03-29,Puducherry,41226,39554,681,0,669246
2021-03-29,Rajasthan,331578,320971,2813,0,6869625
2021-03-29,Sikkim,6227,5952,135,97,82757
2021-03-29,Telangana,306742,300469,1690,0,10053026
2021-03-29,Tamil Nadu,881752,855085,12684,0,19428501
2021-03-29,Tripura,33490,33029,389,23,637843
2021-03-29,India,12095365,11390835,162147,4842,242650025
2021-03-29,Uttar Pradesh,615078,597619,8790,0,34666170
2021-03-29,Uttarakhand,99990,95065,1711,1490,2719648
2021-03-29,West Bengal,585305,569828,10325,0,9131193
2021-03-30,Andaman and Nicobar Islands,5081,4976,62,0,318382
2021-03-30,Andhra Pradesh,900805,886978,7213,0,15052215
2021-03-30,Arunachal Pradesh,16845,16785,56,0,413804
2021-03-30,Assam,218363,215413,1104,1347,7218433
2021-03-30,Bihar,265268,262238,1574,1,23650955
2021-03-30,Chandigarh,26733,23523,379,0,309840
2021-03-30,Chhattisgarh,344624,318436,4131,0,5719388
2021-03-30,Delhi,660611,642166,11016,0,14508592
2021-03-30,Dadra and Nagar Haveli and Daman and Diu,3609,3425,2,30,72410
2021-03-30,Goa,57839,55591,829,0,542300
2021-03-30,Gujarat,305338,288565,4510,0,13406686
2021-03-30,Himachal Pradesh,63320,59442,1032,16,1253169
2021-03-30,Haryana,289694,277110,3147,0,6233290
2021-03-30,Jharkhand,123509,120142,1113,0,5867300
2021-03-30,Jammu and Kashmir,130587,126304,1990,0,6017096
2021-03-30,Karnataka,992779,954678,12541,19,21302658
2021-03-30,Kerala,1121932,1092365,4607,314,13109437
2021-03-30,Ladakh,10119,9767,130,0,110068
2021-03-30,Lakshadweep,718,673,1,5,47971
2021-03-30,Maharashtra,2773436,2377127,54422,1345,19625065
2021-03-30,Meghalaya,14056,13861,150,0,401189
2021-03-30,Manipur,29393,28952,374,0,575412
2021-03-30,Madhya Pradesh,293179,273168,3977,0,6366180
2021-03-30,Mizoram,4468,4434,11,0,251722
2021-03-30,Nagaland,12233,11980,91,154,136126
2021-03-30,Odisha,340620,336930,1974,0,9023098
2021-03-30,Punjab,236790,206246,6813,0,5894441
2021-03-30,Puducherry,41341,39648,682,0,671689
2021-03-30,Rajasthan,332243,321275,2813,0,6873806
2021-03-30,Sikkim,6233,5953,135,97,82848
2021-03-30,Telangana,307205,300833,1694,0,10095487
2021-03-30,Tamil Nadu,884094,856548,12700,0,19511655
2021-03-30,Tripura,33490,33029,389,23,639614
2021-03-30,India,12148602,11432077,162502,4848,243672940
2021-03-30,Uttar Pradesh,615996,598001,8800,0,34730690
2021-03-30,Uttarakhand,100118,95212,1713,1497,2728555
2021-03-30,West Bengal,585933,570303,10327,0,9149062
2021-03-31,Andaman and Nicobar Islands,5083,4976,62,0,319864
2021-03-31,Andhra Pradesh,901989,887434,7217,0,15083179
2021-03-31,Arunachal Pradesh,16845,16785,56,0,413963
2021-03-31,Assam,218412,215445,1105,1347,7231399
2021-03-31,Bihar,265527,262371,1576,1,23701470
2021-03-31,Chandigarh,26999,23702,379,0,311905
2021-03-31,Chhattisgarh,349187,319488,4170,0,5757808
2021-03-31,Delhi,662430,642565,11027,0,14575662
2021-03-31,Dadra and Nagar Haveli and Daman and Diu,3628,3433,2,30,72410
2021-03-31,Goa,58039,55653,830,0,544652
2021-03-31,Gujarat,307698,290569,4519,0,13497177
2021-03-31,Himachal Pradesh,63605,59581,1035,16,1260512
2021-03-31,Haryana,290800,277919,3155,0,6256186
2021-03-31,Jharkhand,124202,120264,1113,0,5881206
2021-03-31,Jammu and Kashmir,130960,126435,1994,0,6051587
2021-03-31,Karnataka,997004,956170,12567,19,21411226
2021-03-31,Kerala,1124585,1094404,4622,314,13158864
2021-03-31,Ladakh,10157,9771,130,0,110068
2021-03-31,Lakshadweep,723,675,1,5,48477
2021-03-31,Maharashtra,2812980,2400727,54649,1361,19792143
2021-03-31,Meghalaya,14065,13866,150,0,402571
2021-03-31,Manipur,29400,28956,374,0,576140
2021-03-31,Madhya Pradesh,295511,274429,3986,0,6389064
2021-03-31,Mizoram,4473,4434,11,0,252400
2021-03-31,Nagaland,12340,11980,91,156,136361
2021-03-31,Odisha,340917,337091,1974,0,9043972
2021-03-31,Punjab,239734,209034,6868,0,5932096
2021-03-31,Puducherry,41468,39712,682,0,673821
2021-03-31,Rajasthan,333149,321668,2818,0,6908881
2021-03-31,Sikkim,6235,5956,135,97,83021
2021-03-31,Telangana,307889,301227,1697,0,10151609
2021-03-31,Tamil Nadu,886673,858075,12719,0,19595368
2021-03-31,Tripura,33490,33029,389,23,639614
2021-03-31,India,12220717,11472500,162960,4870,244798621
2021-03-31,Uttar Pradesh,617194,598535,8811,0,34798213
2021-03-31,Uttarakhand,100411,95330,1717,1501,2739909
2021-03-31,West Bengal,586915,570811,10329,0,9172599
2021-04-01,Andaman and Nicobar Islands,5084,4980,62,0,321456
2021-04-01,Andhra Pradesh,903260,887898,7220,0,15114988
2021-04-01,Arunachal Pradesh,16845,16785,56,0,414169
2021-04-01,Assam,218470,215479,1107,1347,7243652
2021-04-01,Bihar,266015,262529,1578,1,23761732
2021-04-01,Chandigarh,27256,23925,380,0,313935
2021-04-01,Chhattisgarh,353804,320613,4204,0,5798665
2021-04-01,Delhi,665220,643686,11036,0,14653735
2021-04-01,Dadra and Nagar Haveli and Daman and Diu,3645,3439,2,30,72410
2021-04-01,Goa,58304,55757,831,0,547263
2021-04-01,Gujarat,310108,292584,4528,0,13598199
2021-04-01,Himachal Pradesh,64014,59738,1039,16,1267715
2021-04-01,Haryana,292409,278883,3164,0,6282606
2021-04-01,Jharkhand,124892,120426,1114,0,5897931
2021-04-01,Jammu and Kashmir,131421,126549,1998,0,6089662
2021-04-01,Karnataka,1001238,957769,12585,19,21526958
2021-04-01,Kerala,1127383,1096239,4633,314,13213211
2021-04-01,Ladakh,10175,9778,130,0,110068
2021-04-01,Lakshadweep,726,683,1,5,48856
2021-04-01,Maharashtra,2856163,2433368,54898,1364,19975341
2021-04-01,Meghalaya,14067,13867,150,0,403861
2021-04-01,Manipur,29401,28963,374,0,577082
2021-04-01,Madhya Pradesh,298057,276002,3998,0,6414720
2021-04-01,Mizoram,4476,4436,11,0,253203
2021-04-01,Nagaland,12345,11980,91,156,136586
2021-04-01,Odisha,341311,337212,1974,0,9073232
2021-04-01,Punjab,242895,211325,6926,0,5972667
2021-04-01,Puducherry,41728,39755,683,0,676176
2021-04-01,Rajasthan,334499,322114,2822,0,6945497
2021-04-01,Sikkim,6241,5962,135,98,83021
2021-04-01,Telangana,308776,301564,1701,0,10210906
2021-04-01,Tamil Nadu,889490,859709,12738,0,19681244
2021-04-01,Tripura,33514,33042,389,23,641498
2021-04-01,India,12302115,11522884,163428,4874,245912587
2021-04-01,Uttar Pradesh,619783,599045,8820,0,34922434
2021-04-01,Uttarakhand,100911,95455,1719,1501,2757779
2021-04-01,West Bengal,588189,571345,10331,0,9198365
2021-04-02,Andaman and Nicobar Islands,5084,4981,62,0,323001
2021-04-02,Andhra Pradesh,904548,888508,7225,0,15146104
2021-04-02,Arunachal Pradesh,16846,16785,56,0,414273
2021-04-02,Assam,218533,215517,1107,1347,7255974
2021-04-02,Bihar,266677,262733,1580,1,23825578
2021-04-02,Chandigarh,27543,24064,381,0,316037
2021-04-02,Chhattisgarh,357978,321873,4247,0,5832740
2021-04-02,Delhi,668814,645770,11050,0,14741240
2021-04-02,Dadra and Nagar Haveli and Daman and Diu,3665,3445,2,30,72410
2021-04-02,Goa,58584,55838,832,0,549292
2021-04-02,Gujarat,312748,294650,4539,0,13705405
2021-04-02,Himachal Pradesh,64420,60023,1043,16,1272632
2021-04-02,Haryana,294270,280074,3174,0,6311734
2021-04-02,Jharkhand,125586,120563,1115,0,5916328
2021-04-02,Jammu and Kashmir,131938,126720,2003,0,6130386
2021-04-02,Karnataka,1006229,959400,12591,19,21645891
2021-04-02,Kerala,1129891,1098526,4647,315,13264994
2021-04-02,Ladakh,10189,9781,130,0,110068
2021-04-02,Lakshadweep,733,685,1,5,49048
2021-04-02,Maharashtra,2904076,2457494,55379,1371,20158719
2021-04-02,Meghalaya,14082,13868,150,0,406446
2021-04-02,Manipur,29406,28975,374,0,577941
2021-04-02,Madhya Pradesh,300834,277484,4014,0,6441234
2021-04-02,Mizoram,4484,4436,11,0,253938
2021-04-02,Nagaland,12361,11980,91,156,136754
2021-04-02,Odisha,341772,337430,1974,0,9103948
2021-04-02,Punjab,245768,213327,6983,0,6014612
2021-04-02,Puducherry,41941,39837,684,0,678772
2021-04-02,Rajasthan,335921,322613,2824,0,6983623
2021-04-02,Sikkim,6245,5965,135,99,83021
2021-04-02,Telangana,309741,301876,1706,0,10270249
2021-04-02,Tamil Nadu,892780,861424,12750,0,19767310
2021-04-02,Tripura,33518,33047,389,23,642551
2021-04-02,India,12391138,11567063,164141,4883,246959192
2021-04-02,Uttar Pradesh,622736,599827,8836,0,35070062
2021-04-02,Uttarakhand,101275,95649,1721,1501,2767434
2021-04-02,West Bengal,589922,571895,10335,0,9225351
2021-04-03,Andaman and Nicobar Islands,5098,4987,62,0,324207
2021-04-03,Andhra Pradesh,905946,889295,7234,0,15177364
2021-04-03,Arunachal Pradesh,16849,16785,56,0,414467
2021-04-03,Assam,218601,215549,1107,1347,7271998
2021-04-03,Bihar,267513,262988,1582,1,23889560
2021-04-03,Chandigarh,27853,24309,382,0,318451
2021-04-03,Chhattisgarh,363796,323201,4283,0,5873615
2021-04-03,Delhi,672381,648674,11060,0,14820857
2021-04-03,Dadra and Nagar Haveli and Daman and Diu,3681,3465,2,30,72410
2021-04-03,Goa,58803,55989,834,0,551354
2021-04-03,Gujarat,315563,296713,4552,0,13819989
2021-04-03,Himachal Pradesh,64838,60331,1047,16,1278357
2021-04-03,Haryana,296229,281258,3184,0,6342732
2021-04-03,Jharkhand,126459,120724,1122,0,5936375
2021-04-03,Jammu and Kashmir,132439,126860,2005,0,6168752
2021-04-03,Karnataka,1010602,961359,12610,19,21769721
2021-04-03,Kerala,1132432,1100186,4659,317,13309773
2021-04-03,Ladakh,10226,9790,130,0,110068
2021-04-03,Lakshadweep,740,696,1,5,49545
2021-04-03,Maharashtra,2953523,2495315,55656,1380,20343123
2021-04-03,Meghalaya,14106,13868,150,0,407216
2021-04-03,Manipur,29415,28981,374,0,578877
2021-04-03,Madhya Pradesh,303673,279275,4029,0,6468465
2021-04-03,Mizoram,4487,4436,11,0,254324
2021-04-03,Nagaland,12362,11980,91,156,136843
2021-04-03,Odisha,342224,337635,1974,0,9130648
2021-04-03,Punjab,248454,216108,7032,0,6043312
2021-04-03,Puducherry,42132,39974,684,0,680074
2021-04-03,Rajasthan,337596,323031,2827,0,7010397
2021-04-03,Sikkim,6251,5967,135,101,83701
2021-04-03,Telangana,310819,302207,1712,0,10329954
2021-04-03,Tamil Nadu,896226,863258,12764,0,19849388
2021-04-03,Tripura,33520,33052,389,23,643050
2021-04-03,India,12484132,11627122,164655,4921,248125908
2021-04-03,Uttar Pradesh,625923,600577,8850,0,35236205
2021-04-03,Uttarakhand,101714,95825,1725,1526,2776528
2021-04-03,West Bengal,591658,572474,10340,0,9251465
2021-04-04,Andaman and Nicobar Islands,5109,4990,62,0,325826
2021-04-04,Andhra Pradesh,907676,890137,7239,0,15208436
2021-04-04,Arunachal Pradesh,16849,16785,56,0,414602
2021-04-04,Assam,218670,215597,1109,1347,7279073
2021-04-04,Bihar,268377,263233,1583,1,23956593
2021-04-04,Chandigarh,28194,24661,383,0,321189
2021-04-04,Chhattisgarh,369046,326277,4319,0,5900526
2021-04-04,Delhi,676414,651351,11081,0,14907756
2021-04-04,Dadra and Nagar Haveli and Daman and Diu,3706,3484,2,30,72410
2021-04-04,Goa,59068,56156,835,0,553411
2021-04-04,Gujarat,318438,298737,4566,0,13932822
2021-04-04,Himachal Pradesh,65242,60587,1057,21,1282170
2021-04-04,Haryana,298133,282368,3191,0,6371139
2021-04-04,Jharkhand,127246,120872,1130,0,5950602
2021-04-04,Jammu and Kashmir,133012,127049,2008,0,6211099
2021-04-04,Karnataka,1015155,963419,12625,19,21889602
2021-04-04,Kerala,1135234,1102359,4669,317,13354944
2021-04-04,Ladakh,10255,9802,130,0,110068
2021-04-04,Lakshadweep,741,699,1,5,50076
2021-04-04,Maharashtra,3010597,2522823,55878,1393,20540111
2021-04-04,Meghalaya,14122,13870,150,0,408884
2021-04-04,Manipur,29423,28988,374,0,580265
2021-04-04,Madhya Pradesh,306851,281476,4040,0,6497170
2021-04-04,Mizoram,4490,4439,11,0,254871
2021-04-04,Nagaland,12363,11980,91,156,137007
2021-04-04,Odisha,342695,337935,1975,0,9159929
2021-04-04,Punjab,251460,219063,7083,0,6080083
2021-04-04,Puducherry,42359,40083,684,0,682490
2021-04-04,Rajasthan,339325,323618,2829,0,7056864
2021-04-04,Sikkim,6257,5970,135,101,83701
2021-04-04,Telangana,312140,302500,1717,0,10392927
2021-04-04,Tamil Nadu,899807,865071,12778,0,19932179
2021-04-04,Tripura,33534,33052,389,23,644275
2021-04-04,India,12587926,11679962,165132,4960,249019657
2021-04-04,Uttar Pradesh,630059,601440,8881,0,35413966
2021-04-04,Uttarakhand,102264,95973,1727,1547,2811646
2021-04-04,West Bengal,593615,573118,10344,0,9278233
2021-04-05,Andaman and Nicobar Islands,5116,5001,62,0,327270
2021-04-05,Andhra Pradesh,909002,891048,7244,0,15239114
2021-04-05,Arunachal Pradesh,16851,16785,56,0,414958
2021-04-05,Assam,218740,215657,1109,1347,7296678
2021-04-05,Bihar,269312,263582,1586,1,24029011
2021-04-05,Chandigarh,28479,25033,384,0,323293
2021-04-05,Chhattisgarh,376348,327689,4363,0,5940579
2021-04-05,Delhi,679962,654287,11096,0,14971759
2021-04-05,Dadra and Nagar Haveli and Daman and Diu,3733,3502,2,30,72410
2021-04-05,Goa,59315,56298,837,0,555457
2021-04-05,Gujarat,321598,300765,4581,0,14049043
2021-04-05,Himachal Pradesh,65809,60855,1063,63,1286940
2021-04-05,Haryana,300173,283869,3199,0,6389802
